productId,Savings$,Sale_price$,Orig_price$,Item,description,productCategory,customerRating,numReviews,brand,initialQuantity,quantity,standardUpc,imageUrl
4HAAWGA8Z7KJ,3.97,26.0,29.97,"Linksys N600 Dual Band WiFi Router, Black Internet Router (2500)",Transfer rates up to N300 + N300 Mbps* offer speed and rangeSimultaneous dual bandEasy 3-step setupIncludes ethernet cable and power adapter for easy setup of a home,Network Routers,4.2,226.0,Linksys,22972,22972,00745883778744,https://i5.walmartimages.com/asr/31e192ed-3cd4-4470-b0f0-07d0bfa32f3b_1.11701981bd32dda7cf778978e3da6b71.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
4C118VMJ40LH,22.13,19.99,42.12,"Hyundai 120GB Internal Solid State Drive 2.5""- SATA(SATA/600) - 500 MB/s",120GB Capacity,Hard Drives,4.8,34.0,Hyundai,139,139,00859733006434,https://i5.walmartimages.com/asr/24e26fc3-3789-4af5-98c7-888f428a9094_1.c611d44a91dac66bd75dea1f7412f849.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
5PF7YFHPX2A0,100.99,499.0,599.99,"Acer Veriton Desktop Tower Computer, Intel Core i5, 8GB RAM, 256GB SSD, DVD-RW, Windows 10, Black, VX4665G-I5940S1","Acer veriton x4665g desktop - black with silver - intel core i5-9400 (9mb smartcache, 2.90ghz, up to 4.10ghz with intel turbo boost technology 2.0); 8gb (8/0/0/0) ddr4; 64gb ddr4 (16gb x 4); 256gb3",Desktop Computers,0.0,0.0,Acer,572,572,00193199656964,https://i5.walmartimages.com/asr/0688dc78-ced8-4f9f-8c16-ec9245e450f4.d4d4fba77bfcb02d5f747164ec062271.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3N3EZS6VLMX0,39.05,119.7,158.75,"Seagate 5TB Backup Plus Portable Drive USB 3.0, BLACK",Seagate Backup Plus STHP5000400 5 TB Hard Drive - External - Portable,Hard Drives,4.5,19.0,Seagate,355,355,00763649132463,https://i5.walmartimages.com/asr/33bf7aeb-1a18-4053-8682-da54fdaeb751_1.fbd7da91362b37239dd2dab0fcf5f2dc.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
70D2C19HE6F7,100.0,49.99,149.99,"Hyundai 480GB Internal Solid State Drive 2.5""- SATA(SATA/600) - 500 MB/s",2.5? hard drive form factor,Hard Drives,4.7,38.0,Hyundai,395,395,00859733006458,https://i5.walmartimages.com/asr/7cd35a56-3899-4d99-8262-ca1d285874ea_1.76fabc4a1239c3d4813df9b4095f7477.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
45U0I4455TKL,30.0,99.99,129.99,"SAMSUNG 1TB 870 QVO Series 2.5"" SATA III Internal SSD Single Unit Version - MZ-77Q1T0B/AM",Sequential Read/Write performance reaching up to 560/530 MB/s provides best in class performance via the SATA interface. Improved Random Read performance up to 15% gives users more benefits for,Hard Drives,4.8,41.0,SAMSUNG,233,233,00887276417882,https://i5.walmartimages.com/asr/2f72f630-34ea-4df4-ab93-8c4d3af156b6.d54eb65af7c1e3d34195a6beb91e29d6.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3KWRVQ2NN91Z,25.02,113.98,139.0,Hyperx Cloud Flight Wireless Gaming Headset,"High-quality wireless with long-lasting battery life; Signature HyperX comfort; Immersive in-game audio; Durable, adjustable steel slider; PC, PS4, and PS4 Pro ready; 90 rotating ear cups with LED",Headsets,5.0,2.0,HyperX,350,350,00740617310054,https://i5.walmartimages.com/asr/e6785d78-7024-4c49-8989-182cc438ce9d.603f14728eb9d28c5507d33d2ff24935.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
6PVF5DZ96S0Z,51.62,35.98,87.6,NETGEAR - EX6110 AC1200 WiFi Wall Plug Range Extender and Signal Booster,"adds up to 1,200 sq. ft. of WiFi CoverageConnect 20+ devices at onceWorks with with any router",Signal Repeaters,4.3,516.0,NETGEAR,3863,3863,00606449120820,https://i5.walmartimages.com/asr/4f9c904b-3e03-4fd4-9b1b-edf13fbf06e1_1.bb52866fe6a7bc52b158058534f0c7f0.png?odnHeight=200&odnWidth=200&odnBg=ffffff
5NJ7VAMFGFYB,20.99,119.0,139.99,Corsair Strafe RGB MK.2,"Corsair STRAFE RGB MK.2 Mechanical Gaming Keyboard - CHERRY MX Red - Cable Connectivity - USB 2.0 Type A Interface - 104 Key - Compatible with PC, Windows - Windows Lock Key, Stop, Previous Track,",Computer Keyboards,4.7,21.0,Corsair,191,191,00843591060561,https://i5.walmartimages.com/asr/e6c107ea-ecc4-4115-b2b6-88be1695ff3d_1.9b7a7e153733a8a823f69d1d93443d51.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1XL2HAQP0J1T,657.47,1314.95,1972.42,Apple 11-inch iPad Pro (2018) Wi-Fi + Cellular,"11"" edge-to-edge Liquid Retina display with ProMotion, True Tone, and wide color*A12X Bionic chip with Neural EngineFace ID for secure authentication and Apple Pay",Tablet Computers,4.7,550.0,Apple,1,1,00190198878175,https://i5.walmartimages.com/asr/a3aeaca7-0fe5-4722-b70a-e31cb6c967de_1.d0a3b94193e874080cc8ec3058124426.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
5MD89T3Z98JM,40.0,149.99,189.99,Asus Ac2900 Dual-Band Wrls Router with 4-Port Gigabit Lan,AC2900 DualBand Wi-Fi Router,Network Routers,4.1,41.0,ASUS,595,595,00889349624609,https://i5.walmartimages.com/asr/7681ee9c-43b4-44ef-b1a3-a44bcc84ecd3_1.5ed1ebf10da26ef75d32ce8a23029f3c.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
6F1ZE5REN2PY,26.92,33.07,59.99,NETGEAR - R6080 AC1000 Smart WiFi Router,"1,000 sq. ft. of WiFi CoverageConnect 15+ devices at once1Gbps WiFi speeds for all your devices",Network Routers,4.8,1502.0,NETGEAR,3474,3474,00606449120288,https://i5.walmartimages.com/asr/dac5a7a4-2db9-4477-aee6-be8d6f6fbd0c_1.caf1e2dcbf5ab52e199fe0d6aafc3840.png?odnHeight=200&odnWidth=200&odnBg=ffffff
2GKM2GGPUO8V,80.0,119.99,199.99,Philips BASS+ NX100 Bluetooth Party Speaker with Single Subwoofer (80W),14 hours of play time from a single chargeAwesome party light effects2x mic inputs and 1x guitar input (6.3 mm),Portable Speakers,4.8,11.0,Philips,385,385,00840063200159,https://i5.walmartimages.com/asr/0f821019-4c9b-4dec-98c1-fbe3966b2276.883079d79d57806a7d09f83a6dafec8b.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
4T9L5I6JVH0N,40.0,139.99,179.99,"HeimVision HM245 8CH 1080P Security Camera System, 5MP-Lite HD-TVI DVR 4Pcs 1920TVL Outdoor/Indoor Weatherproof CCTV Surveillance Camera with Night Vision, Motion Alert, Face Detection, Remote Access",IP66 Weatherproof Camera1080P Security Camera SystemMotion Alert and Face DetectionIt can support up to 8 camerasPrivacy Protection and Mobile Viewing,Surveillance Cameras,4.4,149.0,HeimVision,647,647,00631384822461,https://i5.walmartimages.com/asr/ecfb7435-27c8-42f0-9334-1d9bb5e8ca2d_1.5c506f3d09ebdb638c2bff558ac9fcc1.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3VZQ9TSKFZ8K,87.06,23.7,110.76,Sandisk Extreme Go 64GB USB 3.0 (3.1 Gen 1) Type-A USB Flash Drive - SDCZ800-064G-G46,Buy with confidence. Excellent Customer Service & Return policy.,Flash Drives,5.0,4.0,SanDisk,185,185,00619659152161,https://i5.walmartimages.com/asr/d50b0d5b-ba07-4d1f-9601-f9c9c6184e96_1.0bb7cb9e53c2ed985849610b1736fa1f.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
2Y4LYA8V30AG,150.0,249.95,399.95,Gemini GSYS-2000 Party Speaker System,"Home party system with dual 8 in. woofers and 2 in. by 3 in. drivers; Built-in multicolor LED woofers; Built-in media player features Bluetooth(R), FM radio, USB, and SD(TM) playback;",Portable Speakers,3.0,2.0,Gemini,170,170,00747705007124,https://i5.walmartimages.com/asr/68bb5a59-8fc2-485a-98fc-5daa673c2dd0.edf30c763965ab7f328ee7263288ad77.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
2DQHMR8H4GI6,20.0,139.99,159.99,Seagate One Touch SSD 1TB,1TB SSD 2.5 ONE TOUCH USB 3.0 BLACK,Hard Drives,5.0,19.0,Seagate,112,112,00763649138588,https://i5.walmartimages.com/asr/8f2621aa-0f6a-4f92-9449-6bd955faf099_1.1ac3b5808f88eb44c833ffa647252859.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
5YX4YCB55Z7O,110.29,35.71,146.0,SanDisk Ultra USB Type-C 128GB Flash Drive (SDCZ450-128G-G46),Merchandise,Flash Drives,3.0,1.0,SanDisk,117,117,00619659140359,https://i5.walmartimages.com/asr/773a14fe-33d0-4cef-b169-1bd5bdf1f7db.68da2ebc0f3c79781b19edc2c31fd04d.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
2D7R77L75ATQ,30.99,229.0,259.99,"Acer Chromebox, Intel Celeron 3867U Processor, 4GB DDR4, 32GB SSD, Chrome, CXI3-4GKM4","Acer Chromebox, Intel Celeron 3867U Processor, 4GB DDR4, 32GB SSD, Chrome, CXI3-4GKM4",Desktop Computers,4.8,25.0,Acer,112,112,00193199552518,https://i5.walmartimages.com/asr/393e360c-763d-465a-99d8-60facb7570f6.245fb6eeff848f4571bdf9c3ecfed6bc.png?odnHeight=200&odnWidth=200&odnBg=ffffff
4LOENSUHM91G,42.32,87.67,129.99,"Sky Rider Raven Foldable Drone with GPS and Wi-Fi Camera, DRWG538B, Black",6-axis gyroscope for stable hovering and flyingAdjustable angle WiFi cameraGPS compatible2.4GHz remote control4-channel direction control for improved stability,Aerial Drones,3.4,89.0,Sky Rider,76,76,00047323538001,https://i5.walmartimages.com/asr/cb8bc78e-d420-4ef1-bd64-6478a00b2866_1.d3492aff2a1af14185a5ea5f809fe30d.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
4WXN6S7C0SPL,10.0,39.99,49.99,SteelSeries Apex 3 Gaming Keyboard,STEELSERIES APEX3 RGB GAMING,Computer Keyboards,4.8,89.0,SteelSeries,304,304,00813682026561,https://i5.walmartimages.com/asr/6da89f0a-01eb-4b04-b671-e59cff21d6b7_1.29428d3c80cecc97da5e6862b313d5bd.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1AT0PNZ8TU16,32.01,67.98,99.99,"Contixo 7"" Kids Tablet 16GB WiFi Android Tablet For Kids Bluetooth Parental Control Pre-Installed Learning Tablet Apps for Toddlers Children Kid-Proof Protective Case, V8-2 Blue","Android 8.1 OS16GB storageKid-Proof Case Against Drops, Bumps20+ Pre-Loaded learning appsAdvanced Parental Controls1.5GHz Quad-core Processor",Tablet Computers,4.6,15449.0,Contixo,4814,4814,00731642719257,https://i5.walmartimages.com/asr/dc57a1a4-0f9d-4c31-ae94-406aaaf4cb31.cddb09a36eb8c5217e736fd04f3cee4e.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
71GTLUVHASMG,30.0,59.99,89.99,TP-LINK AC1750 Wi-Fi Range Extender (RE450),Plugs into any outlet for multiple installation points and maximum range extensionExpand and improve your Wi-Fi rangeSimultaneous gaming and 4K HD streaming with AC1750 dual,Signal Repeaters,4.0,218.0,TP-Link,424,424,00845973092405,https://i5.walmartimages.com/asr/d8f73d12-f76a-4bc1-88f8-d46ae0285ad7_1.abb98929af5ea12eaa56226d5dddc263.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3SJJJJMQSIHG,40.0,189.0,229.0,"Gateway 14.1"" Ultra Slim Notebook, FHD, Intel Celeron, Dual Core, 4GB/64GB, Tuned by THX Audio, Mini HDMI, Cortana, 1MP Webcam, Windows 10 S, Microsoft 365 Personal 1-Year Included",short description is not available,Laptop Computers,4.1,89.0,Gateway,0,0,00812550034066,https://i5.walmartimages.com/asr/49bab7c5-fdf7-4ce6-a041-f4518b918338.54e916c89b4c52a747a0121b5ba3617d.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3N8COC094EKG,120.0,169.0,289.0,"Refurbished HP 14"" Pentium 4GB/64GB Chromebook, 14"" HD Display, Intel Pentium Silver N5000, 4GB RAM, 64GB eMMC, Intel UHD Graphics 605, 14a-na0031wm","14"" HD DisplayIntel Pentium Silver N5000 Processor4GB LPDDR4 SDRAMB&O Audio13.5 hours of battery life.MFG Year: 2019",Laptop Computers,3.6,7.0,HP,4438,4438,00194026898359,https://i5.walmartimages.com/asr/617aef72-8c6d-407e-98bb-7edd9a53e8dd.12111924582b6560a929a8a10543d557.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3PV6IXL1ZOPY,100.99,129.0,229.99,"Refurbished SAMSUNG Chromebook 4 11.6"" Intel Celeron Processor N4000 4GB RAM 32GB eMMC Intel UHD Graphics 600 - XE310XBA-K01US","Compact, light design with 11.6"" displayMilitary-grade durabilityUltra-fast connectivity with Gigabit WiFiAdvanced security with multiple layers of built-in virus",Laptop Computers,4.0,49.0,SAMSUNG,7701,7701,00194026888381,https://i5.walmartimages.com/asr/6f54c321-9c3a-4707-9358-0b30ecfff44f.d32656ece805591ef33502c0822a4efd.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
4ZLC85KNH2LJ,32.01,67.98,99.99,"Contixo 7 inch Kids Tablet 16GB Android Wi-Fi Camera Bluetooth Learning Tablet for Toddlers Children Kids Place Parental Control Pre-installed Education Apps w/Kid-Proof Protective Case,V8-3-Dark Blue","1GB RAM, 16GB Storage",Tablet Computers,4.7,1215.0,Contixo,1488,1488,00850001962315,https://i5.walmartimages.com/asr/d67b0652-1afb-4abb-8fb7-f819ef171d72.f40f3b2e391f73e39ba408255d808499.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
54OY6ONSMWJ5,19.0,25.0,44.0,Sharper Image Instant Camera Kit (Compatible with Fujifilm Instax Mini Film)  Black,Merchandise,Instant Cameras,4.3,73.0,Sharper Image,0,0,00827396542569,https://i5.walmartimages.com/asr/3f3b11fc-8347-4e5d-ab3d-ae086713d36a_1.6e249f00a331ee1e63c92c4526d8ab89.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
36D64GS6OZ6F,41.11,68.88,109.99,"Contixo 7"" Kids Tablet 2GB RAM 16GB WiFi Android 10.0 Tablet for Kids Bluetooth Parental Control Pre-Installed Learning Tablet Apps for Toddlers Children Kid-Proof Protective Case","Android 10 OS, 16GB storage1.5GHz Quad-core ProcessorKid-Proof Case Against Drops, BumpsFree Pre-Loaded learning appsAdvanced Parental Controls",Tablet Computers,4.6,3199.0,Contixo,2082,2082,00731642719158,https://i5.walmartimages.com/asr/3a7d5aa9-9b93-4306-9123-f9e821fb7f62_1.09cbf020ce572c5d43262d01dccc24c3.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
5Z9M7E7LC8V4,22.0,27.99,49.99,Roku Express+ HD Streaming Media Player 2019 with Voice Remote (Manufacturer Refurbished),"High definition streaming made easy. Plus, Voice remote with TV controls. The Roku Express+ streaming media player delivers a smooth HD streaming experience at a great value. The included voice remote",Streaming Media Players,4.4,173.0,Roku,672,672,00829610004013,https://i5.walmartimages.com/asr/32a2a823-d44b-4982-be82-d9cf83e7e625_1.09a7f552dc04dc47294119be9c6ef6a9.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
6IBXPY8O03J9,11.11,38.88,49.99,Jensen CD-545b Portable Stereo CD Player with Cassette Recorder & AM/FM Radio,Top-loading CD playerCD-R/RW compatibleLCD display,Boomboxes,3.9,274.0,Jensen,111,111,00077283965456,https://i5.walmartimages.com/asr/2e8a8a79-e527-4d34-a838-b7ed6e3abd6d_1.c9aafce0d7cfce417b8649b6cda51c2c.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
2GSS42QQFCIC,45.0,74.99,119.99,"Contixo 7 inch Kids Tablet 2GB RAM 32GB WiFi Android 10.0 Tablet For Kids Bluetooth Parental Control Pre-Installed Learning Tablet Apps for Toddlers Children Kid-Proof Protective Case, V9-2 Pink","7"" HD 1024x600 Touch ScreenAndroid 10 OSQuad-Core Processor32GB Storage, 2GB RAMBluetooth, Wi-FiParental Controls",Tablet Computers,4.6,553.0,Contixo,772,772,00731642719080,https://i5.walmartimages.com/asr/cb1129d0-1d1b-4836-a939-b3278233050d_1.ca25947f094e82aed85e45d628fb96cb.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
5RGDWOJNU3EQ,35.01,114.98,149.99,"Contixo 10 inch Kids Tablet 2GB RAM 16GB WiFi Android 10 Tablet For Kids Bluetooth Parental Control Pre-Installed Learning Tablet Apps for Toddlers Children Kid-Proof Protective Case, K101A Blue",10 inch IPS Display2GB RAM16GBAndroid 10Parental ControlChild-Proof Case,Tablet Computers,4.6,620.0,Contixo,1259,1259,00731642718113,https://i5.walmartimages.com/asr/0204f8e4-f796-4a4f-8b8e-5fac77e1c8a7.363168f5ca1746da2f9f8ece311178f0.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1DUF1T68EAUB,32.01,67.98,99.99,"Contixo 7 inch Kids Tablet Android WiFi Camera 16GB Bluetooth Learning Tablet for Toddlers Children Kids Parental Control Pre-Installed Free Education Apps w/Kid-Proof Protective Case, V8-3-ST Green","7"" 1024 x 600 HD Display1.5GHz Quad-core
 Processor16GB storageBluetooth, Wi-FiPre-Loaded Free Learning AppsAdvanced Parental
 Controls",Tablet Computers,4.6,1317.0,Contixo,3733,3733,00731642718731,https://i5.walmartimages.com/asr/a0adfcde-2cfd-4a85-b50a-6e1605d47d95.3a3550462b0b5de5470a82bd378cb6d7.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1LG9SRBXUHJX,29.0,40.99,69.99,ION Audio Retro Rocker Silver - Portable Retro-Style Compact Boombox Cassette Player with AM/FM Radio,Merchandise,Boomboxes,3.3,3.0,ION Audio,30,30,00842655101417,https://i5.walmartimages.com/asr/327069e4-a70c-4378-992f-f56b6bb3c182_1.441aae94417f26a5b44109203c777e54.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1JX8E9DNBKE8,10.97,39.0,49.97,"Linksys AC1200 Dual Band WiFi 5 Router with Easy Setup, Black",Dual band AC1200 wireless networking WiFi routerEnhanced WiFi speeds up to 1.2 GbpsEasy setup and handles up to 10+ devices at onceIncludes ethernet cable and power,Network Routers,4.1,194.0,Linksys,33196,33196,00745883774005,https://i5.walmartimages.com/asr/19b7872f-65e9-44af-a0f5-bd6c73841e02_1.4c682d38fb3e0b3c12612ad2b7c9a8c6.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
43QPMCQG192R,32.01,67.98,99.99,Contixo 7 inch Kids Tablet with WiFi 16GB 20+Education Learning Apps V8-1-Green,"Android 8.1 Go OS16GB storage & 1GB RAMKid-Proof Protective Case Against Drops, Bumps and Thumps",Tablet Computers,4.6,1035.0,Contixo,298,298,00731642724121,https://i5.walmartimages.com/asr/08343b3a-ad09-4352-ad29-01d5c99e9d2b_1.8e909a8bc778a7f113f4a89e20397f62.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3TN9HCS4CB5L,50.01,99.98,149.99,"Contixo 7 inch Kids Learning Tablet Bundle - 16GB Storage, Bluetooth, Android, Dual Cameras, Parental Control, Kids Bluetooth Headphone & 32GB microSD Card, TC-V82-KB-PNK","16GB Storage, Android OS20+ Pre-Loaded Learning AppsAdvanced Parental Controls1.5GHz Quad-core ProcessorFoldable Kids Bluetooth HeadphoneBonus 32GB",Tablet Computers,5.0,1063.0,Contixo,1261,1261,00850001962292,https://i5.walmartimages.com/asr/124df94f-62b5-4a0a-af67-49b06e03335c.4e9dce9a93d03b572588ce9662633b10.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
51TYECQFS1I0,15.24,14.75,29.99,"Smart Plug 2 Pack Wifi Enabled Mini Outlets Smart Socket, Compatible with Alexa & Google Assistant, No Hub Required, Timing Outlet Remote Control your Devices from Anywhere","Smart Plug 2 Pack Wifi Enabled Mini Outlets Smart Socket, Compatible with Alexa & Google Assistant, No Hub Required, Timing Outlet Remote Control your Devices from Anywhere",Electrical Outlets,3.8,149.0,Kootion,232,232,00763230621017,https://i5.walmartimages.com/asr/47692115-6670-424a-915c-9a163e7cc3d1_1.6d3ac507e4762f93e92f776af1f03e12.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
3SQF0JM3MQE0,20.11,49.88,69.99,Jensen CD-565 Portable CD Music System,"Supports A2DP and AVRCP; Auxilary input jack for connecting an iPod(R), MP3 or other digital audio players; Vertical loading CD player; Skip/search, forward, back and repeat 1 or all; Programmable",Boomboxes,5.0,3.0,Jensen,29,29,00077283935633,https://i5.walmartimages.com/asr/2050be51-fb51-4625-a351-d3b20a03af79_1.74c87ae8dc3fa3741a4b53e00a2640c1.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
6I66LAQG3I4I,8.0,36.4,44.4,Jensen CD-490 Portable Stereo CD Player with AM/FM Stereo Radio,Top-loading CD playerCD-R/RW compatibleLED CD track display,Boomboxes,4.1,402.0,Jensen,1193,1193,00077283964916,https://i5.walmartimages.com/asr/a5a36ff3-0849-43d5-a2a8-45ef848a1e20_1.9950a85fb4b9f83c4bd6bf7146d7b7a3.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
6S6S4NCCRJSX,160.0,89.99,249.99,"Linsay F10IPKIDSR - Tablet - Android 10 - 32 GB - 10.1"" IPS (1280 x 800) - red","Key Features and Benefits:10.1"" 1280x800 IPS ScreenQuad Core Processor2GB Memory RAM32GB Internal StorageAndroid 10Bundle with Red Kids Defender Case",Tablet Computers,5.0,1.0,Linsay,95,95,00602573713259,https://i5.walmartimages.com/asr/086afb67-17fe-4c12-9fa5-ab4568f4baf5.2b8633147c7adffa5819ddda0586ee95.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
38GN4RPKUMC7,45.0,74.99,119.99,"Contixo 7 Inch Kids Tablet 2GB RAM 32GB WiFi Android 10 Tablet for Kids Bluetooth Parental Control Pre-Installed Learning Tablet Apps for Toddlers Children Kid-Proof Protective Case, V9-3 Purple","2GB RAM, 32 GB Storage7"" HD 1024x600 Touch ScreenAndroid 10 OSBluetooth, Wi-FiParental ControlsPre-Loaded Free Learning GameApps
Kid-Proof",Tablet Computers,4.6,426.0,Contixo,1178,1178,00731642719011,https://i5.walmartimages.com/asr/9cad53e3-2ee6-4d76-b028-91c17feb25ef.2d1e7577304887fe13eb1dc6cbb56f57.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
19NN13B4WJ2D,122.22,177.77,299.99,"TP-Link Deco M9 Plus (2-pack) | Whole Home Tri-Band Mesh Wifi Router System | up to 2,200 Mbps Speeds","Eliminate weak signal areas with whole-home Wi-Fi. No more searching around for a stable connection. Deco handles traffic from even the busiest networks, providing a lag-free connection for over 100",Network Routers,4.6,28.0,TP-Link,114,114,00845973083175,https://i5.walmartimages.com/asr/48156e92-c591-45f3-a37b-6e80aa15b633_1.c5bae2e38711126c4d85e40514bf0f3d.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
2RKFETEW0HOL,20.0,79.99,99.99,ION Audio Street Rocker Black - Portable Retro-Style Stereo Boombox with Wireless Streaming,80s-style retro stereo cassette boomboxDual full-range speakers pump out powerful bass and clear highs14 watts output powerStreams music from any Bluetooth-enabled,Boomboxes,3.0,3.0,ION Audio,38,38,00842655101158,https://i5.walmartimages.com/asr/bf855aca-3b0e-42ea-8aca-b175e4f0463e_1.be2d7efa780657e0cc343f420d21a753.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
24MIWV01JBI1,32.01,67.98,99.99,"Contixo 7"" Kids Learning Tablet Android Bluetooth WiFi Camera for Children Toddlers Kids Parental Control Pre-Installed Educational Game Apps w/Kid-Proof Protective Case, V8-2-Orange",Android 8.1 Go OS16GB storage & 1GB RAMKid-Proof Case Against Drops and Bumps20+ Pre-Loaded educational apps/gamesAdvanced Parental Controls,Tablet Computers,4.6,1327.0,Contixo,249,249,00731642723926,https://i5.walmartimages.com/asr/61cf6928-f569-4f76-bc81-c9da9fda2686.cd52e45212d32d5c459785fc5c80668f.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
51E3M7SWR4IV,6.52,52.48,59.0,"D-Link HD Wi-Fi Indoor Security Camera (DCS-8010LH-WM), Qty 1",HD Quality Video with Night VisionSound & Motion DetectionLocal & Cloud Recording Options,Surveillance Cameras,4.0,62.0,D-Link,62,62,00790069437618,https://i5.walmartimages.com/asr/1db3b1fe-c0e0-4ea7-b87f-bd49473d5e5e.a3abf3e09f98ab8570b737f7169b66ef.png?odnHeight=200&odnWidth=200&odnBg=ffffff
4HI76TVHZK4Y,9.0,40.99,49.99,"ION ISP113ASL '80s-Style Retro Rocker 2 6-Watt Portable Compact Boombox with AM/FM/Shortwave Radio, Cassette Player, and Bluetooth","- AM, FM, Shortwave Tuners- Bluetooth Audio Streaming- Bass and Treble Adjustment- Cassette Playback and Recording- USB & SD Recording",Boomboxes,0.0,0.0,"ION Audio', 'iON",20,20,00842655102575,https://i5.walmartimages.com/asr/484f19be-77aa-4b23-a017-6b438c4c11ae.26a2e0c55d5275fd6b0afa773ac18650.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
1AVIN0QX0AFF,35.01,114.98,149.99,"Contixo 10 inch Kids Tablet 2GB RAM 16GB Android 10 for Toddlers Children, K101 Blue","Android 9.0 OS16GB storage2GB RAMKid-Proof Case Against Drops, Bumps20+ Pre-Loaded learning appsAdvanced Parental Control",Tablet Computers,4.7,797.0,Contixo,311,311,00731642718991,https://i5.walmartimages.com/asr/66f8e0ff-2e42-4cc3-9fdd-e46e245b6ec4.ebdfc4698ac17403c17129e32712b8ee.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
6N5NQ4WRTAQR,24.0,65.99,89.99,Q768 7 inch Kids Tablet Educational Learning Computer 1024*600 Resolution WiFi Connection with Silicone Case Green Plug,Q768 7 inch Kids Tablet Educational Learning Computer 1024*600 Resolution WiFi Connection with Silicone Case Green Plug,Tablet Computers,4.3,6.0,Ametoys,8,8,00791351396347,https://i5.walmartimages.com/asr/c9bb2fb8-a05d-44bf-8199-fe25313eb359_1.7fc24cc7c0ea99fd5dd9cd65afc6ea0a.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
5VVW9LPIL38H,9.65,14.88,24.53,Philips Hue White A19 60W Smart Dimmable LED Bulb - White,Philips Hue A19 Medium Dimmable LED Light Bulb,Light Bulbs,5.0,1.0,Philips Hue,11,11,00046677530341,https://i5.walmartimages.com/asr/1a159a1b-acda-4a6a-b222-99d596e6f366_1.3eac199fb6cd1d48c0a5b7500c53a4e3.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
5BY1RJ5MTP15,5.78,42.66,48.44,Jensen CD-575 Portable Stereo MP3 CD Player With Pll AM/FM Radio,Jensen Cd-575 Portable Stereo Cd Player,Boomboxes,3.7,52.0,Jensen,1310,1310,00077283965715,https://i5.walmartimages.com/asr/7724a891-49af-4cf5-87a2-645af09efe60_1.ffed656a59b78359cfb7b17d32297ea4.png?odnHeight=200&odnWidth=200&odnBg=ffffff
4S67AT2DVCWH,11.38,38.61,49.99,Jensen Cd-475 Portable Stereo Cd Player With Am/fm Radio,Top-loading CD playerCD-R/RW compatibleLED CD track display,Boomboxes,3.5,93.0,Jensen,122,122,00077283864728,https://i5.walmartimages.com/asr/f829fffd-6f58-4821-96be-7d3fe2c1b347_1.7dd2d35fd517a207aefe193b7b7fad26.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff
